County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
DAUPHIN,"SCOTT, GEORGE  B",DEM,0,0,0,0,0.00
PERRY,"SCOTT, GEORGE  B",DEM,0,0,0,0,0.00
DAUPHIN,"DISANTO, GIOVANNI  M",REP,0,0,0,0,0.00
PERRY,"DISANTO, GIOVANNI  M",REP,0,0,0,0,0.00
