County,Candidate Name,Party,Votes,% of Vote
CHESTER,"SHUSTERMAN, MELISSA  L",DEM,"8,422",100.00
MONTGOMERY,"SHUSTERMAN, MELISSA  L",DEM,"1,724",100.00
