County,Candidate Name,Party,Votes,% of Vote
CRAWFORD,"WENTLING, PARKE  H.",REP,"2,315",100.00
ERIE,"WENTLING, PARKE  H.",REP,"1,917",100.00
LAWRENCE,"WENTLING, PARKE  H.",REP,443,100.00
MERCER,"WENTLING, PARKE  H.",REP,"1,911",100.00
