County,Candidate Name,Party,Votes,% of Vote
BUTLER,"HEASLEY, PHILLIP  C",DEM,"1,775",100.00
MERCER,"HEASLEY, PHILLIP  C",DEM,"1,785",100.00
BUTLER,"JAILLET, SCOTT",REP,545,14.54
MERCER,"JAILLET, SCOTT",REP,602,11.97
BUTLER,"BONNER, TIMOTHY  R.",REP,"3,204",85.46
MERCER,"BONNER, TIMOTHY  R.",REP,"4,426",88.03
