County,Candidate Name,Party,Votes,% of Vote
DELAWARE,"LEACH, DAYLIN",DEM,"3,470",27.57
MONTGOMERY,"LEACH, DAYLIN",DEM,"13,559",37.41
DELAWARE,"CAPPELLETTI, AMANDA  M",DEM,"9,117",72.43
MONTGOMERY,"CAPPELLETTI, AMANDA  M",DEM,"22,682",62.59
DELAWARE,"FISHER, ELLEN",REP,"5,576",100.00
MONTGOMERY,"FISHER, ELLEN",REP,"9,627",100.00
