County,Candidate Name,Party,Votes,% of Vote
FAYETTE,"BARLI, RANDY  J",DEM,876,100.00
WASHINGTON,"BARLI, RANDY  J",DEM,"5,206",100.00
FAYETTE,"COOK, DONALD",REP,746,74.90
WASHINGTON,"COOK, DONALD",REP,"2,556",57.67
FAYETTE,"BOTTINO, ANTHONY  JAMES",REP,250,25.10
WASHINGTON,"BOTTINO, ANTHONY  JAMES",REP,"1,876",42.33
