County,Candidate Name,Party,Votes,% of Vote
MONTGOMERY,"BOYLE, KEVIN  J",DEM,315,100.00
PHILADELPHIA,"BOYLE, KEVIN  J",DEM,"6,368",100.00
MONTGOMERY,"BASHIR, HAROON",REP,218,100.00
PHILADELPHIA,"BASHIR, HAROON",REP,"2,189",100.00
