County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
FAYETTE,"MARX, WILLIAM  A",DEM,0,0,0,0,0.00
GREENE,"MARX, WILLIAM  A",DEM,0,0,0,0,0.00
WASHINGTON,"MARX, WILLIAM  A",DEM,0,0,0,0,0.00
WESTMORELAND,"MARX, WILLIAM  A",DEM,0,0,0,0,0.00
FAYETTE,"RESCHENTHALER, GUY",REP,0,0,0,0,0.00
GREENE,"RESCHENTHALER, GUY",REP,0,0,0,0,0.00
WASHINGTON,"RESCHENTHALER, GUY",REP,0,0,0,0,0.00
WESTMORELAND,"RESCHENTHALER, GUY",REP,0,0,0,0,0.00
