County,Candidate Name,Party,Votes,% of Vote
BEDFORD,"DOUGHERTY, SHAUN  A",DEM,751,100.00
CAMBRIA,"DOUGHERTY, SHAUN  A",DEM,"13,380",100.00
CLEARFIELD,"DOUGHERTY, SHAUN  A",DEM,"3,708",100.00
BEDFORD,"LANGERHOLC, WAYNE",REP,"5,764",100.00
CAMBRIA,"LANGERHOLC, WAYNE",REP,"14,050",100.00
CLEARFIELD,"LANGERHOLC, WAYNE",REP,"6,950",100.00
