County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
NORTHAMPTON,"SAMUELSON, STEPHEN  P",DEM,0,0,0,0,0.00
NORTHAMPTON,"HOUGH, SCOTT  J",REP,0,0,0,0,0.00
