County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"OLIPHANT, SARA-SUMMER",DEM,"6,244",100.00
WASHINGTON,"OLIPHANT, SARA-SUMMER",DEM,"1,266",100.00
ALLEGHENY,"KIRSCH, THOMAS  ALAN",REP,"3,116",57.42
WASHINGTON,"KIRSCH, THOMAS  ALAN",REP,290,19.23
ALLEGHENY,"PUSKARIC, MICHAEL  JAMES",REP,"2,311",42.58
WASHINGTON,"PUSKARIC, MICHAEL  JAMES",REP,"1,218",80.77
