County,Candidate Name,Party,Votes,% of Vote
DAUPHIN,"TROUTMAN, WILLIAM  NELSON",DEM,286,100.00
LANCASTER,"TROUTMAN, WILLIAM  NELSON",DEM,"4,269",100.00
DAUPHIN,"HICKERNELL, DAVID  S.",REP,841,100.00
LANCASTER,"HICKERNELL, DAVID  S.",REP,"6,969",100.00
