County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
FAYETTE,"BARLI, RANDY  J",DEM,0,0,0,0,0.00
WASHINGTON,"BARLI, RANDY  J",DEM,0,0,0,0,0.00
FAYETTE,"COOK, DONALD",REP,0,0,0,0,0.00
WASHINGTON,"COOK, DONALD",REP,0,0,0,0,0.00
