County,Candidate Name,Party,Votes,% of Vote
NORTHAMPTON,"SAMUELSON, STEPHEN  P",DEM,"7,143",100.00
NORTHAMPTON,"HOUGH, SCOTT  J",REP,"2,536",100.00
