County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"KINKEAD, EMILY  DEBORAH",DEM,"7,570",55.35
ALLEGHENY,"RAVENSTAHL, ADAM",DEM,"6,107",44.65
