County,Candidate Name,Party,Votes,% of Vote
CHESTER,"ANDREW, ANTON  N",DEM,"3,000",84.96
DELAWARE,"ANDREW, ANTON  N",DEM,"1,949",42.86
CHESTER,"SPAHR, CATHERINE  E",DEM,531,15.04
DELAWARE,"SPAHR, CATHERINE  E",DEM,"2,598",57.14
CHESTER,"WILLIAMS, WENDELL  CRAIG",REP,"1,589",100.00
DELAWARE,"WILLIAMS, WENDELL  CRAIG",REP,"5,151",100.00
