County,Candidate Name,Party,Votes,% of Vote
PHILADELPHIA,"HOHENSTEIN, JOE",DEM,"6,256",100.00
PHILADELPHIA,"NUNGESSER, JOHN  ARTHUR",REP,"2,184",100.00
