County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"KNOLL, MICHELE",DEM,"8,573",100.00
ALLEGHENY,"DODDATO, ROBERT  AUGUST",REP,"2,694",35.63
ALLEGHENY,"GAYDOS, VALERIE",REP,"4,867",64.37
