County,Candidate Name,Party,Votes,% of Vote
PIKE,"KEEGAN, MARIAN  S",DEM,"2,938",100.00
WAYNE,"KEEGAN, MARIAN  S",DEM,"1,570",100.00
PIKE,"PEIFER, MICHAEL",REP,"4,107",100.00
WAYNE,"PEIFER, MICHAEL",REP,"3,198",100.00
