County,Candidate Name,Party,Votes,% of Vote
MONTGOMERY,"DALEY, MARY  JOSEPHINE",DEM,"14,108",100.00
MONTGOMERY,"ANDERSON, ALLEN  ARTHUR",REP,"3,755",100.00
