County,Candidate Name,Party,Votes,% of Vote
CHESTER,"GILLEN, FRANK  ROBERT",DEM,"1,571",27.53
MONTGOMERY,"GILLEN, FRANK  ROBERT",DEM,393,48.52
CHESTER,"FRIEL, PAUL  F",DEM,"4,136",72.47
MONTGOMERY,"FRIEL, PAUL  F",DEM,417,51.48
CHESTER,"HENNESSEY, TIMOTHY  F.",REP,"6,292",100.00
MONTGOMERY,"HENNESSEY, TIMOTHY  F.",REP,189,100.00
