County,Candidate Name,Party,Votes,% of Vote
LACKAWANNA,"CARROLL, MICHAEL  B",DEM,"2,130",100.00
LUZERNE,"CARROLL, MICHAEL  B",DEM,"6,325",100.00
LACKAWANNA,"HOLTER, ANDREW  MICHAEL",REP,"1,933",100.00
LUZERNE,"HOLTER, ANDREW  MICHAEL",REP,"2,721",100.00
