County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"BENHAM, JESSICA  LYNN",DEM,"4,532",42.20
ALLEGHENY,"MOELLER, EDWARD  D",DEM,"3,846",35.81
ALLEGHENY,"KASS, HEATHER  ANN",DEM,"1,601",14.91
ALLEGHENY,"JOHNSON, MARK  A",DEM,761,7.09
ALLEGHENY,"DOYLE, ADRIAN  MATTHEW",REP,"2,183",100.00
