County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"SHULMAN, MELISSA  GEIGER",DEM,"5,964",54.17
ALLEGHENY,"ATTISANO, MARCO  SANTINO",DEM,"5,046",45.83
ALLEGHENY,"MIZGORSKI, LORI  A",REP,"6,502",100.00
