County,Candidate Name,Party,Votes,% of Vote
CRAWFORD,"RAPP, KATHY  L.",REP,"1,661",100.00
FOREST,"RAPP, KATHY  L.",REP,506,100.00
WARREN,"RAPP, KATHY  L.",REP,"4,701",100.00
