County,Candidate Name,Party,Votes,% of Vote
PHILADELPHIA,"PARKER, DARISHA  K",DEM,"3,579",27.93
PHILADELPHIA,"WILLIAMS, BERNARD  A.",DEM,"3,312",25.84
PHILADELPHIA,"ABDULLAH, FAREED",DEM,"3,171",24.74
PHILADELPHIA,"DOW, SUPREME",DEM,"2,753",21.48
