County,Candidate Name,Party,Votes,% of Vote
NORTHUMBERLAND,"SCHLEGEL CULVER, LYNDA  J",REP,"6,326",100.00
SNYDER,"SCHLEGEL CULVER, LYNDA  J",REP,"1,489",100.00
