County,Candidate Name,Party,Votes,% of Vote
CUMBERLAND,"CROSSLEY, JANELLE  KAYLA",DEM,"5,402",100.00
CUMBERLAND,"GLEIM, BARBARA  J",REP,"7,511",100.00
