County,Candidate Name,Party,Votes,% of Vote
BRADFORD,"PICKETT, TINA",REP,"5,556",100.00
SULLIVAN,"PICKETT, TINA",REP,"1,027",100.00
SUSQUEHANNA,"PICKETT, TINA",REP,"1,165",100.00
