County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
MONTGOMERY,"BRADFORD, MATTHEW  D",DEM,0,0,0,0,0.00
MONTGOMERY,"WISSERT, DANIEL  J",REP,0,0,0,0,0.00
