County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"MAJERNIK, DAVID  JOHN",REP,"17,858",28.75
ALLEGHENY,"SHOPE, MASON  A",REP,"14,217",22.89
ALLEGHENY,"MEANS, JAMES  R",REP,"15,177",24.43
ALLEGHENY,"MEANS, SUE  ANN",REP,"14,868",23.93
