County,Candidate Name,Party,Votes,% of Vote
LANCASTER,"TEMIN, JANET",DEM,"12,490",54.06
LANCASTER,"LEHMAN, CRAIG  E",DEM,"10,616",45.94
LANCASTER,"MARTIN, SCOTT  F",REP,"23,386",100.00
