County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"MATZIE, ROBERT  F",DEM,448,100.00
BEAVER,"MATZIE, ROBERT  F",DEM,"8,461",100.00
ALLEGHENY,"ELMORE, RICO  T.",REP,280,100.00
BEAVER,"ELMORE, RICO  T.",REP,"3,796",100.00
