County,Candidate Name,Party,Votes,% of Vote
BEAVER,"COLE, KOLBE",DEM,"2,583",100.00
BUTLER,"COLE, KOLBE",DEM,485,100.00
LAWRENCE,"COLE, KOLBE",DEM,"2,064",100.00
BEAVER,"BERNSTINE, AARON  JOSEPH",REP,"2,041",100.00
BUTLER,"BERNSTINE, AARON  JOSEPH",REP,643,100.00
LAWRENCE,"BERNSTINE, AARON  JOSEPH",REP,"2,730",100.00
