County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
ALLEGHENY,"KULIK, ANITA  A",DEM,0,0,0,0,0.00
ALLEGHENY,"DEVITO, DANIEL  BRIAN",REP,0,0,0,0,0.00
