County,Candidate Name,Party,Votes,% of Vote
LACKAWANNA,"BOBACK, KAREN",REP,472,100.00
LUZERNE,"BOBACK, KAREN",REP,"3,662",100.00
WYOMING,"BOBACK, KAREN",REP,"4,053",100.00
