County,Candidate Name,Party,Votes,% of Vote
ARMSTRONG,"PETRARCA, JOSEPH  A",DEM,261,100.00
INDIANA,"PETRARCA, JOSEPH  A",DEM,85,100.00
WESTMORELAND,"PETRARCA, JOSEPH  A",DEM,"4,929",100.00
ARMSTRONG,"SILVIS, JASON  ROY",REP,382,100.00
INDIANA,"SILVIS, JASON  ROY",REP,73,100.00
WESTMORELAND,"SILVIS, JASON  ROY",REP,"4,914",100.00
