County,Candidate Name,Party,Votes,% of Vote
BEAVER,"WILSON, ZACHARY  JAMES",DEM,"5,044",100.00
BUTLER,"WILSON, ZACHARY  JAMES",DEM,"1,192",100.00
BEAVER,"MARSHALL, JAMES  E.",REP,"5,163",100.00
BUTLER,"MARSHALL, JAMES  E.",REP,"2,049",100.00
