County,Candidate Name,Party,Votes,% of Vote
INDIANA,"MATSON, JOHN  D.",REP,442,16.49
JEFFERSON,"MATSON, JOHN  D.",REP,"4,202",49.41
INDIANA,"SMITH, BRIAN  A",REP,"2,239",83.51
JEFFERSON,"SMITH, BRIAN  A",REP,"4,303",50.59
