County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
CHESTER,"COMITTA, CAROLYN",DEM,0,0,0,0,0.00
CHESTER,"RUNEY, KEVIN  T",REP,0,0,0,0,0.00
