County,Candidate Name,Party,Votes,% of Vote
DAUPHIN,"SCOTT, GEORGE  B",DEM,"19,541",71.55
PERRY,"SCOTT, GEORGE  B",DEM,"2,131",79.72
DAUPHIN,"TAYLOR, ALVIN  Q",DEM,"7,769",28.45
PERRY,"TAYLOR, ALVIN  Q",DEM,542,20.28
DAUPHIN,"DISANTO, GIOVANNI  M",REP,"22,184",100.00
PERRY,"DISANTO, GIOVANNI  M",REP,"7,584",100.00
