County,Candidate Name,Party,Votes,% of Vote
FAYETTE,"COCHRAN, HARRY  YOUNG",DEM,"4,257",100.00
WESTMORELAND,"COCHRAN, HARRY  YOUNG",DEM,614,100.00
FAYETTE,"WARNER, RYAN  JAMES",REP,"4,270",100.00
WESTMORELAND,"WARNER, RYAN  JAMES",REP,800,100.00
