County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
LANCASTER,"GULICK, DANA",DEM,0,0,0,0,0.00
LANCASTER,"MENTZER, STEVEN  CURTIS",REP,0,0,0,0,0.00
