County,Candidate Name,Party,Votes,% of Vote
DELAWARE,"FORMAN, BRITTANY  NICQUEL",DEM,"3,882",40.83
DELAWARE,"CIAMACCA, DEBRA   A",DEM,"5,626",59.17
DELAWARE,"QUINN, CHRISTOPHER   B",REP,"7,260",100.00
