County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
CUMBERLAND,"CROSSLEY, JANELLE  KAYLA",DEM,0,0,0,0,0.00
CUMBERLAND,"GLEIM, BARBARA  J",REP,0,0,0,0,0.00
