County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
BUCKS,"HAYES, HAROLD  M",DEM,0,0,0,0,0.00
BUCKS,"TOMLINSON, KATHLEEN  C",REP,0,0,0,0,0.00
