County,Candidate Name,Party,Votes,% of Vote
CHESTER,"HOWARD, KRISTINE  C",DEM,"6,209",59.14
CHESTER,"MARCILLE-KERSLAKE, VIRGINIA  VIVIAN",DEM,"4,289",40.86
CHESTER,"LELAND, WENDY  GRAHAM",REP,"5,355",100.00
