County,Candidate Name,Party,Votes,% of Vote
CAMERON,"CAUSER, MARTIN  T.",REP,718,100.00
McKEAN,"CAUSER, MARTIN  T.",REP,"5,692",100.00
POTTER,"CAUSER, MARTIN  T.",REP,"3,076",100.00
