County,Candidate Name,Party,Votes,% of Vote
MONTGOMERY,"DENNIN, JILL  A",DEM,"6,391",100.00
MONTGOMERY,"SCANNAPIECO, ANNA MARIE",REP,"1,866",24.74
MONTGOMERY,"PENNYCUICK, TRACY  ELIZABETH",REP,"5,677",75.26
