County,Candidate Name,Party,Votes,% of Vote
DAUPHIN,"SMITH, PATRICIA  A",DEM,"7,571",100.00
LEBANON,"SMITH, PATRICIA  A",DEM,207,100.00
DAUPHIN,"HELM, SUSAN  C.",REP,"6,487",82.03
LEBANON,"HELM, SUSAN  C.",REP,680,68.00
DAUPHIN,"STAUFFER, TRAVIS",REP,"1,421",17.97
LEBANON,"STAUFFER, TRAVIS",REP,320,32.00
