County,Candidate Name,Party,Votes,% of Vote
PHILADELPHIA,"SHAABAN, MARISA",DEM,"7,450",42.03
PHILADELPHIA,"SIMS, BRIAN  K",DEM,"10,275",57.97
PHILADELPHIA,"MURRAY, ANDREW  I",REP,966,100.00
