County,Candidate Name,Party,Votes,% of Vote
CHESTER,"COMITTA, CAROLYN",DEM,"18,615",51.48
CHESTER,"BOYER, KYLE  JUAN",DEM,"6,046",16.72
CHESTER,"VYMAZAL, DON  C.",DEM,"11,502",31.81
CHESTER,"RUNEY, KEVIN  T",REP,"18,976",100.00
