County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
INDIANA,"SEMSICK, DENNIS  R",DEM,0,0,0,0,0.00
INDIANA,"STRUZZI, JAMES  BRUNO",REP,0,0,0,0,0.00
