County,Candidate Name,Party,Votes,% of Vote
CUMBERLAND,"MILLER, NICOLE   C",DEM,"4,398",50.29
CUMBERLAND,"QUINLAN, SEAN  PATRICK",DEM,"2,946",33.68
CUMBERLAND,"MACDONALD, HEATHER  N.",DEM,"1,402",16.03
CUMBERLAND,"ROTHMAN, WILLIAM  GREGORY",REP,"9,035",100.00
