County,Candidate Name,Party,Votes,% of Vote
BEAVER,"WILLIAMS, ROBERT  T",DEM,"4,425",100.00
WASHINGTON,"WILLIAMS, ROBERT  T",DEM,"1,695",100.00
BEAVER,"KAIL, JOSHUA  DANIEL",REP,"3,788",100.00
WASHINGTON,"KAIL, JOSHUA  DANIEL",REP,"2,647",100.00
