County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
ALLEGHENY,"MATZIE, ROBERT  F",DEM,0,0,0,0,0.00
BEAVER,"MATZIE, ROBERT  F",DEM,0,0,0,0,0.00
ALLEGHENY,"ELMORE, RICO  T.",REP,0,0,0,0,0.00
BEAVER,"ELMORE, RICO  T.",REP,0,0,0,0,0.00
