County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
BUCKS,"COLAJEZZI, ROBYN",DEM,0,0,0,0,0.00
BUCKS,"STAATS, CRAIG  T",REP,0,0,0,0,0.00
