County,Candidate Name,Party,Votes,% of Vote
ALLEGHENY,"ROLAND, CHRISTOPHER  PATRICK",DEM,"3,672",23.64
ALLEGHENY,"LEE, SUMMER",DEM,"11,863",76.36
