County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
CAMBRIA,"BURNS, FRANK",DEM,0,0,0,0,0.00
CAMBRIA,"TERNDRUP, HOWARD  D.",REP,0,0,0,0,0.00
