County,Candidate Name,Party,Election Day Votes,Mail Votes,Provisional Votes,Total Votes,% of Vote
DAUPHIN,"RODAS, BRITTNEY  L",DEM,0,0,0,0,0.00
DAUPHIN,"LEWIS, ANDREW",REP,0,0,0,0,0.00
