County,Candidate Name,Party,Votes,% of Vote
DAUPHIN,"BREAULT, HERVEY  CONRAD",REP,17,0.69
SCHUYLKILL,"BREAULT, HERVEY  CONRAD",REP,424,5.33
DAUPHIN,"GAFFNEY, THERESA",REP,83,3.38
SCHUYLKILL,"GAFFNEY, THERESA",REP,"2,501",31.45
DAUPHIN,"JOY, CHRISTY  D",REP,29,1.18
SCHUYLKILL,"JOY, CHRISTY  D",REP,"2,412",30.33
DAUPHIN,"KERWIN, JOSEPH  P",REP,"2,323",94.74
SCHUYLKILL,"KERWIN, JOSEPH  P",REP,"2,616",32.89
