County,Candidate Name,Party,Votes,% of Vote
BERKS,"PICONE, TAYLOR  EVAN",DEM,"1,572",100.00
CARBON,"PICONE, TAYLOR  EVAN",DEM,342,100.00
SCHUYLKILL,"PICONE, TAYLOR  EVAN",DEM,"2,219",100.00
BERKS,"KNOWLES, JEROME  P",REP,"2,497",100.00
CARBON,"KNOWLES, JEROME  P",REP,244,100.00
SCHUYLKILL,"KNOWLES, JEROME  P",REP,"5,397",100.00
