County,Candidate Name,Party,Votes,% of Vote
MONTGOMERY,"NELSON, NAPOLEON  J",DEM,"6,759",38.99
MONTGOMERY,"SPRIGG WISEHART, GRETCHEN  ANDREA",DEM,"3,520",20.31
MONTGOMERY,"SOSA, RAYMOND  L",DEM,"1,901",10.97
MONTGOMERY,"CONNERS, JAY",DEM,"1,583",9.13
MONTGOMERY,"REDD, ADRIENNE  D",DEM,"2,347",13.54
MONTGOMERY,"LUGAR, JENNIFER",DEM,"1,225",7.07
MONTGOMERY,"BOWERS, KATHLEEN",REP,"2,543",100.00
