County,Candidate Name,Party,Votes,% of Vote
BUTLER,"SMITH, DANIEL  B",DEM,"5,828",100.00
BUTLER,"METCALFE, DARYL  D",REP,"6,500",65.03
BUTLER,"TIMKO, SCOTT  R",REP,"3,496",34.97
